"id","confidence","source_model","escalated","thematic_area","domain","title","abstract","reason","human_verdict"
"69deca0f4e2d2a5b77ed2043","0.45","sonnet","True","Energy, Sustainability & Climate Change","Solar Thermal Energy & Heat Transfer Systems","A stationary reference frame based simple control for single stage SPV fed water pumping system using PMSM drive","The fundamental objective of this paper is to deliver a simple, robust and economical solution for the solar water pumping. The topology employed for single stage SPV (solar photovoltaic) array fed water pumping includes a SPV array, 3-phase VSI (Voltage Source Inverter), PMSM (Permanent Magnet Synchronous Motor) and the pump. As the SPV array converts the energy of the photon falling on its surface into electrical energy. It acts as a source of electrical energy. Whereas and the PMSM converts t...","Solar photovoltaic water pumping system with MPPT control and power electronics for renewable energy application, though the power electronics and motor control aspects create ambiguity between Energy theme and Manufacturing theme, the primary contribution is solar energy system optimization.",""
"69deca0f4e2d2a5b77ed205e","0.45","sonnet","True","Energy, Sustainability & Climate Change","Solar Thermal Energy & Heat Transfer Systems","BLDC Motor-Driven Solar PV Array-Fed Water Pumping System Employing Zeta Converter","This paper proposes a simple, cost-effective, and efficient brushless dc (BLDC) motor drive for solar photovoltaic (SPV) array-fed water pumping system. A zeta converter is utilized to extract the maximum available power from the SPV array. The proposed control algorithm eliminates phase current sensors and adapts a fundamental frequency switching of the voltage source inverter (VSI), thus avoiding the power losses due to high frequency switching. No additional control or circuitry is used for s...","Solar PV array-fed water pumping system with power converter and MPPT algorithm for solar energy utilization, though the primary contribution spans motor drive control (Manufacturing) and photovoltaic power extraction (Energy); assigned to Energy theme as the dominant application context is solar energy system optimization.",""
"69deca0f4e2d2a5b77ed206b","0.45","sonnet","True","Energy, Sustainability & Climate Change","Solar Thermal Energy & Heat Transfer Systems","BLDC motor driven water pump fed by solar photovoltaic array using boost converter","This paper deals with the development of a simple, cost-effective, efficient, reliable and eco-friendly water pumping system utilizing a DC-DC boost converter as an intermediate power conditioning unit in solar photovoltaic (SPV) array fed brushless DC (BLDC) motor driven water pump. The power optimization of SPV array and limiting starting inrush current of the BLDC motor are two major functions of the boost converter. The starting inrush current is bounded without any additional circuitry or c...","Solar photovoltaic water pumping system with boost converter for power optimization and motor control belongs in Energy theme, though domain choice is imperfect as no exact PV-motor-drive domain exists; Grid Integration domain would fit if emphasis were on grid-connected systems, but this is a standalone solar application for water pumping infrastructure.",""
"69deca0f4e2d2a5b77ed20b9","0.45","sonnet","True","Energy, Sustainability & Climate Change","Solar Thermal Energy & Heat Transfer Systems","Solar PV array fed water pumping system using SEPIC converter based BLDC motor drive","This paper deals with the application of a single ended primary inductor converter (SEPIC) in solar photovoltaic (SPV) array fed water pumping system. A permanent magnet brushless DC (BLDC) motor is employed to drive a centrifugal pump coupled to its shaft. Soft starting of the BLDC motor is achieved by controlling the SEPIC through the incremental conductance maximum power point tracking (INC-MPPT) algorithm. The SEPIC possesses the merits of non-inverting polarity output voltage, simple gate-d...","Paper focuses on solar PV system integration with SEPIC converter and BLDC motor drive for water pumping, combining photovoltaic energy conversion with power electronics and motor control for a renewable energy application.",""
"69deca0f4e2d2a5b77ed20cb","0.45","sonnet","True","Energy, Sustainability & Climate Change","Solar Thermal Energy & Heat Transfer Systems","Solar photovoltaic array fed canonical switching cell converter based BLDC motor drive for water pumping system","This paper deals with the analysis, design and control of solar photovoltaic (SPV) array fed permanent magnet brushless DC (BLDC) motor drive for water pumping system which utilizes a canonical switching cell (CSC) converter as an intermediate DC-DC converter between the SPV array and the voltage source inverter (VSI). The CSC converter performs the functions of solar PV array power optimization and the safe starting of the BLDC motor by an adequate control. In addition to MPPT (Maximum Power Po...","Solar photovoltaic system with DC-DC converter and motor drive for water pumping primarily concerns photovoltaic energy conversion and control; however, the device-level power electronics and motor control focus suggests possible overlap with Manufacturing & Industry 4.0 (motor drives domain), though the solar energy application context makes Energy theme more appropriate despite domain mismatch (Grid Integration would be closer but this is standalone pumping, not grid; Next-Generation Photovoltaic Materials would fit if material focus existed).",""
"69deca0f4e2d2a5b77ed2119","0.45","sonnet","True","Energy, Sustainability & Climate Change","Solar Thermal Energy & Heat Transfer Systems","Solar PV array fed cuk converter-VSI controlled BLDC motor drive for water pumping","This paper presents a solar photovoltaic (SPV) array fed permanent magnet brushless DC (BLDC) motor drive for a water pumping system. An intermediate DC-DC Cuk converter is used between PV array and a voltage source inverter (VSI) to track the maximum power by using an incremental conductance maximum power point tracking (INC-MPPT) technique. The Cuk converter has not been used in SPV array based water pumping system so far despite of having a number of advantages which are undoubtedly sufficien...","Solar PV array with DC-DC converter for MPPT and motor drive control for water pumping is primarily a solar energy conversion and application system, though the specific domain fit within Energy theme is imperfect as the work spans photovoltaic power electronics and grid/off-grid renewable applications.",""
"69deca104e2d2a5b77ed2384","0.45","sonnet","True","Energy, Sustainability & Climate Change","Solar Thermal Energy & Heat Transfer Systems","Experimental investigations on a permanent magnet brushless DC motor fed by a PV Array for a Water Pumping System","This paper describes the experimental study carried out on a Permanent Magnet Brushless DC (PMBLDC) motor coupled to a pump load powered by a Photo Voltaic (PV) Array for a Water Pumping System. A simple low cost controller has been designed and developed without any current and position sensors. This drastically reduces the over all cost of the drive system. This controller is used to test the dynamic behavior of the PMBLDC motor drive system. The mathematical model of the system is developed w...","PV-powered water pumping system with PMBLDC motor drive controller tested under varying solar irradiance represents solar energy application engineering, though motor drive design aspects overlap with Manufacturing theme.",""
"69deca104e2d2a5b77ed23ab","0.45","sonnet","True","Energy, Sustainability & Climate Change","Solar Thermal Energy & Heat Transfer Systems","Analysis and development of a low-cost permanent magnet brushless DC motor drive for PV-array fed water pumping system","This paper deals with the analysis and development of a permanent magnet brushless DC (PMBLDC) motor drive coupled to a pump load powered by solar photovoltaic (PV) array for water pumping system. A simple low-cost prototype controller has been designed and developed without current and position sensors which reduces drastically the overall cost of the drive system. This controller is used to test the dynamic behavior of the PMBLDC motor drive system. The mathematical model of the system is deve...","Solar PV-powered water pumping system with motor drive controller development; primary contribution is the photovoltaic energy application system rather than motor drive manufacturing or power electronics per se, placing it marginally in Energy theme's solar domain despite overlap with Manufacturing's motor drives.",""
"69deca104e2d2a5b77ed23cb","0.45","sonnet","True","Energy, Sustainability & Climate Change","Solar Thermal Energy & Heat Transfer Systems","Experimental investigations on a permanent magnet brushless DC motor fed by PV array for water pumping system","This paper describes the experimental study carried out on a Permanent Magnet Brushless DC (PMBLDC) Motor drive coupled to a pump load powered by photovoltaic (PV) array for water pumping system. A simple low cost prototype controller has been designed and developed without current and position sensors which reduces drastically the overall cost of the drive system. This controller is used to test the dynamic behavior of the PMBLDC motor drive system. The mathematical model of the system is devel...","Photovoltaic-powered water pumping system with motor drive control combines solar energy conversion with pump application, though the motor control aspects could align with Manufacturing; primary contribution is solar-powered pumping system integration for sustainable water delivery.",""
"69deca104e2d2a5b77ed2430","0.45","sonnet","True","Manufacturing & Industry 4.0","Precision Manufacturing & Microfabrication","Uncertainty Analysis of Newly Developed Low Liquid Flow Calibration Facility at CSIR-NPL, India","Over the past decade, micro-liquid flow measurement has become increasingly important, particularly in India, where devices like syringe pumps, infusion pumps, and infusion device analyzers are critical in hospitals and research laboratories. These devices are essential for precise drug dosing in applications such as chemotherapy, pain management, insulin therapy, and other vital treatments, making accurate calibration crucial. To meet this need, the Fluid Flow Metrology Section at the CSIR-Nati...","Development of a micro-liquid flow calibration facility for precise measurement of medical device performance involves metrological instrumentation and precision measurement systems, best fitting manufacturing metrology domains, though Healthcare could be argued given the medical device context.",""
"69deca104e2d2a5b77ed2437","0.45","sonnet","True","Manufacturing & Industry 4.0","Biomanufacturing & Fermentation Processes","Challenges in Sensors Technology for Industry 4.0 for Futuristic Metrological Applications","The current advances and innovations in sensor technologies attributed to Industry 4.0 serve as the backbone for the inclusive growth of industry and ramping up the economy of any country. Industry 4.0 was basically conceptualized by introducing the Internet of Things (IoT) and Information and Communication technologies (ICT) that serve as an interface between digital and physical world through the fusion of smart sensors. The role of smart sensors and IoT-enabled industrial infrastructure is pi...","This is a review/perspective paper on sensor technologies for Industry 4.0 and metrological applications; while it discusses sensors in industrial context, the lack of specific manufacturing process research and its broad review nature make classification difficult, though Industry 4.0 sensor systems are best aligned with Manufacturing theme despite domain mismatch.",""
"69deca124e2d2a5b77ed268c","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Machine Learning & Neural Networks","Pose Estimation of 5-DOF Manipulator using On-Body Markers","Manipulators are helpful in performing various hazardous tasks like sanitization with chemicals in germs infected areas, spraying pesticides in fields, pick and place of heavy and hazardous materials where direct human intervention is difficult. For manipulators to perform its assigned task accurately, prior estimation of its pose needs to be pinpointed. End-effector grasping and arm manipulation require estimation of 3D object poses. Recently, a number of procedures and databases for vision-bas...","The paper's primary contribution is a computer vision technique for pose estimation using marker-based camera calibration and reprojection error minimization, which falls under vision-based learning methods in AI/ML rather than robotics hardware or manufacturing systems.",""
"69deca124e2d2a5b77ed2690","0.45","sonnet","True","Healthcare & MedTech","Clinical Diagnostics & Biomarkers","A Review of Physical Simulators for Neuroendoscopy Skills Training","Background: Minimally invasive neurosurgical approaches reduce patient morbidity by providing the surgeon with better visualization and access to complex lesions, with minimal disruption to normal anatomy. The use of rigid or flexible neuroendoscopes, supplemented with a conventional stereoscopic operating microscope, has been integral to the adoption of these techniques. Neurosurgeons commonly use neuroendoscopes to perform the ventricular and endonasal approaches. It is challenging to learn ne...","This is a review of physical training simulators for neurosurgical skill acquisition, which falls under medical education technology and clinical training systems in Healthcare & MedTech, though the best-fit domain is imperfect as no specific 'Medical Education Technology' domain exists in the taxonomy.",""
"69deca124e2d2a5b77ed26c7","0.45","sonnet","True","Energy, Sustainability & Climate Change","Solar Thermal Energy & Heat Transfer Systems","INVESTIGATION INTO THE USE OF WIRE SCREENS IN DX-EVAPORATORS.","(No abstract available)","DX-evaporators (direct expansion evaporators) are heat transfer components used in refrigeration and heat pump systems; wire screens suggest enhancement of heat transfer surface area, fitting heat transfer system design despite no abstract.",""
"69deca124e2d2a5b77ed26e3","0.45","sonnet","True","Advanced Materials & Devices","Ion Beam & Thin Film Engineering","Sustainable Sulfonic Acid Functionalized Tubular Shape Mesoporous Silica as a Heterogeneous Catalyst for Selective Unsymmetrical Friedel-Crafts Alkylation in One Pot","The development of general and more sustainable heterogeneous catalytic processes for Friedel-Crafts (FC) alkylation reactions is a key objective of interest for the synthesis of pharmaceuticals and commodity chemicals. Sustainable heterogeneous catalysis for the typical FC alkylation of an easily accessible carbonyl electrophile and arenes or with two different arene nucleophiles in one-pot is a prime challenge. Herein, we present a resolution to these issues through the design and utilization...","This paper primarily presents the synthesis and characterization of a mesoporous silica catalyst material functionalized with sulfonic acid groups, with the material's catalytic properties being the core scientific contribution, fitting Advanced Materials & Devices despite the catalysis application context.",""
"69deca124e2d2a5b77ed27c0","0.45","sonnet","True","Advanced Materials & Devices","Rare-Earth Doped Luminescent Materials","Phase-dependent ultrafast third-order optical nonlinearities in metallophthalocyanine thin films","We present a comprehensive study on the impact of phase transformations of metallophthalocyanine thin films on their third-order nonlinear optical (NLO) properties. The metallophthalocyanine thin films are prepared by thermally evaporating the commercially available Copper(II)2,9,16,23-Tetra-tert-butyl-29H,31H-phthalocyanine (CuPc) and Zinc(II) 2,9,16,23-Tetra-tert-butyl-29H,31H-phthalocyanine (ZnPc) powder on glass substrate. Thermal annealing causes a phase transformation which has a distinct...","Study of phase-dependent third-order nonlinear optical properties in metallophthalocyanine thin films represents optical material characterization, though the domain fit is imperfect as this concerns organometallic thin films rather than rare-earth phosphors; Organometallic & Chalcogenide Synthesis or Ion Beam & Thin Film Engineering domains would be more appropriate if the focus were synthesis or film engineering respectively.",""
"69deca124e2d2a5b77ed27c9","0.45","sonnet","True","Advanced Materials & Devices","Rare-Earth Doped Luminescent Materials","Ultrafast optical nonlinearities in 2, 9, 16, 23-Tetra-tertbutyl-29H, 31H-Phthalocyanine thin films","We experimentally investigate strong interplay between third- and fifth-order nonlinear optical (NLO) responses in metal-free Phthalocyanine thin-films under ultrafast excitation at 1064 nm wavelength. The impact of pump intensity on NLO properties is also discussed.© OSA 2016.","Experimental characterization of nonlinear optical properties in organic thin-film materials; closest fit is optical characterization domain though phthalocyanines are not rare-earth systems, other materials domains focus on polymers, metals, or ceramics rather than optical thin-film NLO phenomena.",""
"69deca134e2d2a5b77ed28b2","0.45","sonnet","True","Energy, Sustainability & Climate Change","Biomass & Biofuel Technologies","Strategies for stable operation of a H2 - ICE at high equivalence ratios with use of unburnt and externally injected hydrogen for reducing NOx emissions","In this study, the power output of a H<inf>2</inf>-fuelled internal combustion engine is increased by operating at high equivalence ratios without any issues of backfire or knocking. The coefficient of variation of indicated mean effective pressure is less than 1.2% for the entire range of equivalence ratios, thus indicating the stable operation of the engine. The potential use of hydrogen as a reductant for reducing NO<inf>x</inf> emissions is exhibited. The engine-out exhaust samples are analy...","This paper addresses hydrogen combustion engine optimization and NOx emission reduction through catalytic conversion, which falls under energy conversion technologies; however, the domain fit is imperfect as hydrogen ICE does not align perfectly with any single Energy domain—assigned to the closest energy conversion category despite better fit potentially in a combustion/propulsion domain not present in the taxonomy.",""
"69deca134e2d2a5b77ed28b5","0.45","sonnet","True","Energy, Sustainability & Climate Change","Carbon Utilization & Chemical Conversion","Power Improvement and NOxReduction Strategies for a Hydrogen-Fueled Multicylinder Internal Combustion Engine","The conventional operation of a hydrogen internal combustion engine (ICE) under lean conditions results in low NO<inf>x</inf>emissions, however, at the cost of power generated. In this study, the power output of a hydrogen-fueled ICE was increased while maintaining the NO<inf>x</inf>emissions at low levels. The power output was increased by turbocharging, relatively richer operation, and spark timing optimization, whereas a combination of exhaust gas recirculation (EGR) and H<inf>2</inf>-selecti...","Hydrogen-fueled internal combustion engine optimization for power and emissions falls under energy conversion technologies, but the available domains in Energy theme don't perfectly match engine combustion systems; Carbon Utilization domain is chosen as the closest fit for catalytic conversion and emissions reduction chemistry.",""
"69deca134e2d2a5b77ed2935","0.45","sonnet","True","Next-Gen Communication","Signal Modulation, Detection & Channel Equalization","Optical interconnection reverse data vortex network: Performance analysis","Multistage interconnection networks are employed in data centres to interchange information between the processors and memory elements. Data Vortex (DV) is a multistage minimum logic network which can be used in data centres. DV satisfies the requirements of the interconnection networks such as scalability and throughput. However, the latency is on higher side, and reduction in latency can lead to higher throughput. In the present paper, we describe the feasibility and performance analysis of DV...","Optical interconnection network architecture for data center communication systems, focusing on routing, throughput, and latency performance—best fits communication systems domain despite weak alignment with available Next-Gen Communication domains.",""
"69deca134e2d2a5b77ed2966","0.45","sonnet","True","Social Sciences, Humanities & Management","Digital Transformation & IT Applications","Higher Education and Green Transitions Capabilities for a Sustainable World","This book explores the multifaceted roles of universities in driving green transitions, with a particular emphasis on the teaching and learning missions alongside third mission roles. It argues that universities are uniquely positioned to address urgent sustainability challenges, such as climate change and resource depletion, but that key barriers – structural and cultural – remain.","This book examines universities' organizational roles in sustainability education and institutional practice for green transitions, fitting the management and institutional transformation focus of this theme, though the specific domain fit is imperfect given the sustainability education context rather than digital transformation per se.",""
"69deca134e2d2a5b77ed2968","0.45","sonnet","True","Social Sciences, Humanities & Management","Digital Transformation & IT Applications","Universities as catalysts for green transitions: insights and pathways forward","In this concluding chapter, the book’s editors provide a synthesis of the key findings from the contributing chapters, and reflect on the analytical framework introduced in Chapter 1. In addition, they address the challenges and opportunities for universities in advancing GTs, and outline future directions for research and practice.These proposed directions, we hope, will help tackle structural and cultural barriers like funding shortages and superficial sustainability efforts, empowering univer...","This is a concluding synthesis chapter on universities' role in green transitions, addressing organizational practice, structural barriers, and institutional transformation rather than technical innovation; however, it is primarily editorial/synthesizing content with limited primary research contribution, making classification ambiguous within social sciences management domains.",""
"69deca134e2d2a5b77ed296c","0.45","sonnet","True","Social Sciences, Humanities & Management","Digital Transformation & IT Applications","Higher Education and Disability: A Systematic Literature Review and Agenda for Research","This systematic literature review provides a synthesis of what issues within disability have been researched, how universities respond to the issues to be inclusive to disabled students and the role of higher education environment and policy, in doing so. The review is motivated by the emphasis on inclusive and equitable quality education and reduced inequalities in sustainable development goals (SDGs) and the increasing attention on universities' role in promoting social change, justice and mob...","Systematic review of disability inclusion in higher education addresses organizational practice, policy, and social equity in educational institutions, aligning with management and social sciences themes, though the domain match is imperfect given the focus on institutional responses rather than digital transformation specifically.",""
"69deca134e2d2a5b77ed296f","0.45","sonnet","True","Social Sciences, Humanities & Management","International Business & Finance","Engaging with local communities: Five key lessons that businesses can learn from universities","As businesses are coming to terms with the challenges derived from the Covid-19 crisis, they are realizing the need to do more for and with their local communities than being co-located or having business relationships. Business leaders are learning that engaging with local communities can be helpful in steering their business through crises and helping to prepare for the future. The central idea of this article is that businesses can learn from universities about engaging with local communities...","This paper examines organizational strategy and business practice regarding community engagement using university examples as a model for corporate social responsibility and resilience, fitting management science and organizational behavior within social sciences even though the domain match is imperfect given available options.",""
"69deca144e2d2a5b77ed2b58","0.45","sonnet","True","Healthcare & MedTech","Clinical Diagnostics & Biomarkers","Feasibility Study of an Assistive Garment for Providing Kangaroo Mother Care to Preterm Neonates","Objective of the study: This study was undertaken to test the feasibility and acceptability of an assistive garment for providing Kangaroo mother care (KMC) among mothers of preterm neonates. Study design: An interventional case series design was planned and eight mothers and their babies were recruited using convenience sampling. Feasibility outcomes were assessed using a validated log sheet. Acceptability outcomes were collected by a five-point attitude scale, from the mothers. Results: The ga...","An assistive garment for Kangaroo Mother Care in neonates is a medical device for clinical monitoring and care delivery, though it straddles biomechanics and clinical practice; assigned to clinical domain as the primary contribution is feasibility and acceptability assessment of a therapeutic care intervention.",""
"69deca144e2d2a5b77ed2be5","0.45","sonnet","True","Manufacturing & Industry 4.0","Materials, Joining & Mechanical Behavior","Product quality in an inclusive manufacturing system: some considerations","In our technology-intensive world, manufacturing is transforming rapidly and is now driven by personalized demand. To deal with the modern manufacturing challenges, one requires an inclusive approach and therefore, a new paradigm has evolved shifting the manufacturing closer to the customer. This paper highlights the need for inclusive manufacturing along with its important aspects of automation, workforce diversity, and environment-friendly manufacturing operations. Variables pertaining to an i...","Paper addresses manufacturing system variables affecting product quality through modeling and analysis, but its focus on inclusive practices, workforce diversity, and managerial insights suggests borderline classification between Manufacturing & Industry 4.0 (production systems) and Social Sciences (organizational management); assigned to Manufacturing due to primary emphasis on production system performance and quality outcomes.",""
"69deca144e2d2a5b77ed2be9","0.45","sonnet","True","Manufacturing & Industry 4.0","Rotor Dynamics & Vibration Analysis","Assessment of failures in automobiles due to maintenance errors","Maintenance errors in automobiles can lead to premature failures or even accidents. This is attributed to system design, contextual factors prevailing at the garages and human elements performing the maintenance tasks. Use of two well known diagrammatic procedures; event tree diagram and Fishbone diagram, are applied to understand failure initiation of maintenance errors and its effects, and identifying causes and sub-causes attributed to these respectively. This is followed by use of soft compu...","This paper addresses maintenance diagnostics and failure analysis in automobile systems, which fits the industrial operations and equipment diagnostics scope of Manufacturing & Industry 4.0, though the focus on service organization quality and human factors creates some uncertainty in classification.",""
"69deca144e2d2a5b77ed2bfc","0.45","sonnet","True","Manufacturing & Industry 4.0","Materials, Joining & Mechanical Behavior","Application of knowledge-based artificial immune system (KBAIS) for computer aided process planning in CIM context","In the present era, several manufacturing philosophies like lean manufacturing, total quality management (TQM), etc., have the goal of providing a quality product at reduced cost. In this research paper the process planning problem of a CIM system has been discussed where minimisation of cost of the finished product is considered as the main objective. For determining the cost of the finished product, scrap cost, forgotten by most of the previous researchers, has been considered along with other...","Process planning for CIM (Computer Integrated Manufacturing) with cost optimization including raw material, processing, and scrap costs represents manufacturing operations research; however, the primary contribution is an optimization algorithm (KBAIS), which should route to AI/ML's Algorithms & Computational Complexity domain, but the application context is deeply embedded in manufacturing process planning, making Manufacturing & Industry 4.0 the more appropriate assignment despite domain-fit uncertainty.",""
"69deca144e2d2a5b77ed2c03","0.45","sonnet","True","Manufacturing & Industry 4.0","Rotor Dynamics & Vibration Analysis","Maintenance, repair, and overhaul performance indicators for military aircraft","Modern day military and commercial aircraft systems are an integration of a large number of sub-systems and components. Each of these systems has different reliability characteristics and different probability distributions governing their failure rates. Space constraints and structural layout of the aircraft govern the position of each component. The accessibility, reliability, and snag diagnostic-ability determines the maintainability of the aircraft. The peculiarities involved in aircraft mai...","Aircraft maintenance performance measurement and diagnostics for complex rotating and mechanical systems in operational/industrial context, though domain fit is imperfect as the paper emphasizes maintenance management rather than pure dynamics analysis.",""
"69deca144e2d2a5b77ed2c0f","0.45","sonnet","True","Manufacturing & Industry 4.0","Rotor Dynamics & Vibration Analysis","Modelling of FMS control policy: AIS-based fuzzy expert system","In this paper, an artificial immune system-(AIS-) based fuzzy expert system is developed for a flexible manufacturing system (FMS) to make the real-time decision in the randomly changing marketing and production environments. In FMS context, any direct mathematical relationship between system attributes and performance measures and their effect on controlling policy is not available. The novelty of the paper is that it makes a unique attempt to map an abstract relationship of system attributes w...","The paper addresses real-time control policy for flexible manufacturing systems (FMS) using artificial immune system-based fuzzy expert systems to optimize production decisions, which belongs to manufacturing control and optimization, but none of the Manufacturing & Industry 4.0 domains perfectly capture FMS control policy; the closest is operations/systems management which is not explicitly listed, so this classification has lower confidence.",""
"69deca144e2d2a5b77ed2c2c","0.45","sonnet","True","Manufacturing & Industry 4.0","Precision Manufacturing & Microfabrication","A new approach for formation of virtual cells","In this paper, a new approach for cell formation that integrates machine grouping and layout design, neglecting part-family formation, has been presented. The procedure includes four phases. In Phase 1, primary cells are formed by dividing operations into three ranges. Phase 2 involves redesigning of primary cells for minimisation of the number of intercell travels and to address the machine duplication problem. Phase 3 involves decomposition of individual primary cells into sub-cells. Phase 4 i...","The paper addresses cell formation and machine grouping for manufacturing systems, which is a production optimization problem in industrial operations, but the best-fit domain under Manufacturing & Industry 4.0 is imperfect as none directly covers cellular manufacturing layout; assigned to the closest manufacturing operations domain.",""
"69deca144e2d2a5b77ed2c86","0.45","sonnet","True","Manufacturing & Industry 4.0","Precision Manufacturing & Microfabrication","A decision support system for selection and justification of advanced manufacturing technologies","Investing large sums of money on advanced manufacturing technologies (AMT) involves critical decisions and requires appropriate justification. Researchers have adopted numerousapproaches to justify AMT. Selection of AMT involves decisions which are critical to thegrowth and profitability of the company. Nevertheless, selection and justification processes for AMT are unstructured problems and must analyse large numbers of economic, analytical, and risk factors in a decision support environment. I...","Paper develops a decision support system for evaluating and selecting advanced manufacturing technologies using economic and risk analysis, which addresses industrial production optimization and technology adoption decisions central to manufacturing operations.",""
"69deca144e2d2a5b77ed2c8a","0.45","sonnet","True","Manufacturing & Industry 4.0","Rotor Dynamics & Vibration Analysis","Simulation for analysis of scheduling rules for a flexible manufacturing system","(No abstract available)","Scheduling rules for flexible manufacturing systems involve production optimization and operational control; however, without an abstract, the specific domain is uncertain—assigning to Manufacturing & Industry 4.0 based on title keywords, though domain fit is speculative.",""
"69deca144e2d2a5b77ed2c90","0.45","sonnet","True","Social Sciences, Humanities & Management","Supply Chain & Operations Management","Multi-attribute decision model using the analytic hierarchy process for the justification of manufacturing systems","There is a general challenge offered to the field of engineering economics by the introduction of advanced technologies. A survey of the existing literature on evaluation of advanced manufacturing systems indicate that the traditional approaches are inadequate for the purpose. Typically new technologies require very high investments. The traditional approaches do not account for the significant but intangible benefits offered by new technology. In this paper, an attempt has been made to overcome...","The paper develops a multi-attribute decision framework using AHP for evaluating and justifying investments in advanced manufacturing systems, accounting for intangible benefits—a management and decision-making contribution rather than a technical manufacturing process or materials contribution.",""
"69deca144e2d2a5b77ed2d82","0.45","sonnet","True","Quantum Technologies & Semiconductor Technology","Plasmonic & Fiber Optic Sensors","A System-Level Demonstration of Low-Frequency Magnetoelectric Power Transfer System","This letter presents a complete system-level demonstration of a low-frequency magnetoelectric (ME) wireless power transfer (WPT) system for low-voltage applications. The proposed WPT system incorporates a trilayered ME transducer featuring polyvinylidene fluoride as the piezoelectric layer and Metglas as the magnetostrictive layer. The dimension of the ME device has been micromachined into a dimension of 3.5 × 5 mm <sup>2</sup> to operate it at ≈ 50 kHz. The ME device generates an output voltage...","Magnetoelectric transducer device with piezoelectric-magnetostrictive layers for wireless power transfer represents a semiconductor/sensor device physics contribution, though the domain fit is imperfect as this is primarily an energy conversion device with power management circuitry.",""
"69deca144e2d2a5b77ed2db1","0.45","sonnet","True","Advanced Materials & Devices","Composite & Laminate Structures","Modelling and verification of nonlinear electromechanical coupling in micro-scale kinetic electromagnetic energy harvesters","Electromechanical coupling in kinetic energy harvesters is the key aspect of these devices that ensures an effective energy conversion process. When modelling and designing such devices, it is necessary to incorporate electromechanical coupling correctly since it will determine the amount of energy that will be converted during its operation. As the engineering community prefers compact (lumped) models of such devices, the conventional choice of the lumped model for the electromagnetic type of e...","This paper focuses on the mechanical-electrical coupling physics and lumped modeling of MEMS electromagnetic energy harvesting devices, which involves structural dynamics and electromechanical system design—this cross-cuts Advanced Materials & Devices (device characterization) and Smart & Sustainable Infrastructure (energy system design), but the primary contribution is device-level modeling and experimental verification of micro-scale harvesters, placing it marginally in Advanced Materials & Devices with the composite/structural domain capturing the mechanical resonator aspects.",""
"69deca144e2d2a5b77ed2db2","0.45","sonnet","True","Advanced Materials & Devices","Composite & Laminate Structures","Highly Efficient Low Threshold Parametrically Forced MEMS Vibrational Energy Harvesters","Auto-Parametric resonance in MEMS offers a relative performance improvement over other nonlinear strategies. The parametric amplification effect is under-utilized in MEMS because of initial damping dependent threshold limitation for low amplitude excitation available in real applications. In this paper, a low threshold auto-parametrically driven MEMS vibrational harvester is designed and simulated for low frequency and low acceleration wideband excitations. A 1:2 auto parametric oscillator desig...","MEMS vibrational energy harvester with parametric resonance and spring geometry design focuses on device mechanical structure and dynamic response, fitting mechanical analysis of engineered structures, though Energy theme was considered for harvesting application.",""
"69deca144e2d2a5b77ed2db3","0.45","sonnet","True","Advanced Materials & Devices","Composite & Laminate Structures","Improved Performances of Wideband MEMS Electromagnetic Vibration Energy Harvesters using Patterned Micro-magnet Arrays","The ubiquitous ambient vibrational energy is a potential candidate for solving the pertinent issue of perpetual powering of the numerous deployed wireless sensor nodes. The major roadblock in the materialization of a fully integrated high-efficiency electromagnetic vibration energy harvester is the lack of CMOS compatible magnetic materials and its integration. This work demonstrates the unique advantage of employing high performance stripe patterned array of magnets instead of conventional thin...","MEMS energy harvester device with patterned micro-magnet arrays and nonlinear spring architecture represents device engineering for energy conversion, but the primary contribution focuses on the structural design and electromagnetic coupling enhancement through material arrangement rather than pure energy system integration, placing it at the boundary between Advanced Materials and Energy themes with ambiguity in classification.",""
"69deca144e2d2a5b77ed2db8","0.45","sonnet","True","Energy, Sustainability & Climate Change","Grid Integration & Smart Microgrids","Comparison of harmonic balance and multi-scale method in characterizing the response of monostable energy harvesters","Harmonic balance and multi-scale methods have been widely applied to investigate the nonlinear dynamics and performance enhancement methods of nonlinear vibration energy harvesters. However, there are rare works considering the relative accuracy of the two methods in characterizing the response of nonlinear harvesters. Therefore, new insights into the analytical accuracy of harmonic balance and multi-scale methods are provided based on a monostable energy harvester in this paper. Frequency respo...","Energy harvesting device analysis focuses on power generation from vibrations, but the primary contribution is the comparison of analytical methods (harmonic balance vs multi-scale) for characterizing nonlinear dynamics, which is more aligned with control systems theory in AI/ML theme; however, given the energy harvesting application context, it falls marginally under energy systems.",""
